actual,predicted,residual,abs_residual,pct_error
75,72.60512213444856,2.394877865551436,2.394877865551436,3.1931704874019147
79,90.71911776273586,-11.719117762735863,11.719117762735863,14.83432628194413
39,44.8204064099232,-5.820406409923201,5.820406409923201,14.92411899980308
100,92.97171003154716,7.028289968452839,7.028289968452839,7.028289968452839
100,93.88811001025812,6.111889989741883,6.111889989741883,6.111889989741883
77,76.98123816494162,0.01876183505838469,0.01876183505838469,0.024366019556343755
79,83.84014408360555,-4.840144083605551,4.840144083605551,6.126764662791837
37,42.23671033969651,-5.236710339696508,5.236710339696508,14.15327118836894
37,44.45108040536327,-7.451080405363271,7.451080405363271,20.138055149630464
100,95.51740751390282,4.482592486097175,4.482592486097175,4.482592486097175
41,52.58508900486248,-11.585089004862482,11.585089004862482,28.256314646006054
77,70.99267637229173,6.007323627708274,6.007323627708274,7.801718997023732
45,48.295398069747556,-3.295398069747556,3.295398069747556,7.323106821661235
99,96.45913283221155,2.5408671677884485,2.5408671677884485,2.566532492715605
95,88.50519350663404,6.494806493365957,6.494806493365957,6.836638414069427
77,68.27808910387238,8.721910896127625,8.721910896127625,11.327157007957954
100,90.04727176518914,9.952728234810863,9.952728234810863,9.952728234810863
100,91.20079171368796,8.799208286312037,8.799208286312037,8.799208286312037
99,82.6382550233698,16.361744976630206,16.361744976630206,16.527015127909298
100,94.47401459077797,5.525985409222031,5.525985409222031,5.525985409222031
51,69.83774321582983,-18.837743215829832,18.837743215829832,36.936751403587905
44,43.949534544091115,0.05046545590888485,0.05046545590888485,0.11469421797473829
46,56.261654193027724,-10.261654193027724,10.261654193027724,22.307943897886357
48,56.696577454245215,-8.696577454245215,8.696577454245215,18.1178696963442
76,69.3266773428573,6.673322657142705,6.673322657142705,8.780687706766717
76,59.848674677459954,16.151325322540046,16.151325322540046,21.25174384544743
40,52.34819180435615,-12.348191804356148,12.348191804356148,30.87047951089037
52,66.11005346161943,-14.11005346161943,14.11005346161943,27.134718195421982
36,41.551809164459755,-5.551809164459755,5.551809164459755,15.42169212349932
77,82.11542706660043,-5.115427066600432,5.115427066600432,6.643411774805756
75,65.98205614013176,9.01794385986824,9.01794385986824,12.023925146490987
75,62.58872603613879,12.411273963861213,12.411273963861213,16.548365285148282
78,81.17655998200273,-3.176559982002729,3.176559982002729,4.072512797439396
78,90.75563136181347,-12.755631361813471,12.755631361813471,16.3533735407865
78,84.60871303501455,-6.608713035014546,6.608713035014546,8.472709019249418
76,71.37205864134408,4.627941358655917,4.627941358655917,6.08939652454726
98,81.9509866284293,16.049013371570695,16.049013371570695,16.37654425670479
100,97.73254726120223,2.267452738797772,2.267452738797772,2.267452738797772
76,67.38362588216137,8.616374117838632,8.616374117838632,11.337334365577147
40,46.776433423606974,-6.776433423606974,6.776433423606974,16.941083559017436
34,22.939395184626882,11.060604815373118,11.060604815373118,32.53119063345034
99,87.56253333589356,11.437466664106438,11.437466664106438,11.552996630410544
80,93.4535059853769,-13.453505985376907,13.453505985376907,16.816882481721134
77,74.26518683151933,2.7348131684806702,2.7348131684806702,3.55170541361126
51,70.31091698930953,-19.310916989309533,19.310916989309533,37.864543116293206
100,94.84653224608616,5.153467753913844,5.153467753913844,5.153467753913844
80,90.06255345579794,-10.06255345579794,10.06255345579794,12.578191819747426
77,74.17288500313782,2.8271149968621785,2.8271149968621785,3.6715779180028294
76,66.18641092350886,9.81358907649114,9.81358907649114,12.912617205909397
76,69.90981678741501,6.090183212584989,6.090183212584989,8.013398963927617
77,69.86206800160102,7.137931998398983,7.137931998398983,9.270041556362315
46,54.736576416490436,-8.736576416490436,8.736576416490436,18.992557427153123
76,74.14004017008754,1.8599598299124551,1.8599598299124551,2.447315565674283
78,73.31810043894085,4.681899561059154,4.681899561059154,6.002435334691223
100,93.35076856442709,6.649231435572915,6.649231435572915,6.649231435572915
74,83.88123495765271,-9.881234957652708,9.881234957652708,13.3530202130442
74,70.80027349301268,3.199726506987318,3.199726506987318,4.323954739172051
49,65.02506580202427,-16.025065802024272,16.025065802024272,32.70421592249851
41,61.369705106162655,-20.369705106162655,20.369705106162655,49.682207576006476
76,68.69114937132625,7.308850628673753,7.308850628673753,9.616908721939147
76,85.61252645763705,-9.612526457637045,9.612526457637045,12.648061128469799
77,71.01888034354323,5.9811196564567695,5.9811196564567695,7.767687865528272
74,72.97027267631924,1.0297273236807598,1.0297273236807598,1.3915234103794052
38,47.68559056468452,-9.685590564684517,9.685590564684517,25.488396222853993
77,74.7975024657213,2.202497534278706,2.202497534278706,2.8603864081541635
76,67.3062880979567,8.693711902043304,8.693711902043304,11.439094607951716
43,43.05600298578628,-0.056002985786278714,0.056002985786278714,0.13023950182855515
75,71.86471687466742,3.1352831253325775,3.1352831253325775,4.180377500443436
99,95.03676018930102,3.9632398106989797,3.9632398106989797,4.003272536059575
37,44.68984977715445,-7.68984977715445,7.68984977715445,20.783377776093108
75,71.9559406126642,3.044059387335807,3.044059387335807,4.058745849781076
76,70.69344830612468,5.3065516938753206,5.3065516938753206,6.982304860362263
76,70.24331877121296,5.756681228787045,5.756681228787045,7.57458056419348
100,94.222410409607,5.777589590393006,5.777589590393006,5.777589590393006
39,41.833477724289104,-2.8334777242891036,2.8334777242891036,7.265327498177189
98,84.83111346376374,13.168886536236258,13.168886536236258,13.437639322690059
99,94.26125768765,4.7387423123499985,4.7387423123499985,4.78660839631313
98,93.0875866804824,4.912413319517597,4.912413319517597,5.012666652568977
75,83.65203780161887,-8.652037801618874,8.652037801618874,11.536050402158498
39,37.294391294559844,1.7056087054401559,1.7056087054401559,4.373355654974759
100,91.5555425419966,8.444457458003399,8.444457458003399,8.444457458003399
50,63.09951169965926,-13.09951169965926,13.09951169965926,26.19902339931852
50,77.05308389950142,-27.053083899501416,27.053083899501416,54.10616779900283
75,69.03182997580393,5.96817002419607,5.96817002419607,7.957560032261426
38,38.424585076304034,-0.42458507630403375,0.42458507630403375,1.11732914816851
100,94.61005355113551,5.389946448864492,5.389946448864492,5.389946448864492
77,72.78103324833657,4.21896675166343,4.21896675166343,5.479177599562896
100,87.56264539559311,12.437354604406892,12.437354604406892,12.437354604406892
38,33.68478323044683,4.315216769553167,4.315216769553167,11.355833604087282
78,71.48675165105776,6.513248348942241,6.513248348942241,8.350318396079796
97,97.78485920118467,-0.7848592011846733,0.7848592011846733,0.8091331970976013
76,70.35962172926189,5.640378270738111,5.640378270738111,7.4215503562343565
77,73.35744293083644,3.6425570691635585,3.6425570691635585,4.73059359631631
76,69.98285392741329,6.017146072586712,6.017146072586712,7.917297463929884
47,49.46622256184858,-2.466222561848582,2.466222561848582,5.247282046486345
76,61.697624552509325,14.302375447490675,14.302375447490675,18.818915062487733
77,70.95105572727006,6.0489442727299405,6.0489442727299405,7.855771782766157
75,69.38313671709022,5.616863282909776,5.616863282909776,7.4891510438797
49,61.545746403158255,-12.545746403158255,12.545746403158255,25.603564088078066
76,80.01070402183417,-4.010704021834172,4.010704021834172,5.277242133992332
75,64.34566551935451,10.654334480645488,10.654334480645488,14.205779307527317
45,47.16751855758498,-2.1675185575849767,2.1675185575849767,4.8167079057443924
51,74.73886243487806,-23.738862434878058,23.738862434878058,46.546789087996196
43,42.94546964209442,0.05453035790557692,0.05453035790557692,0.12681478582692307
50,64.74048757634425,-14.74048757634425,14.74048757634425,29.480975152688497
100,86.04329187662297,13.956708123377027,13.956708123377027,13.956708123377027
38,37.23473016728151,0.7652698327184879,0.7652698327184879,2.013867980838126
75,82.3345308483538,-7.334530848353793,7.334530848353793,9.779374464471724
77,69.79977374204422,7.2002262579557765,7.2002262579557765,9.350943192150359
100,94.38972306954896,5.610276930451036,5.610276930451036,5.610276930451036
74,73.09234779923025,0.9076522007697463,0.9076522007697463,1.2265570280672247
39,45.176547680472,-6.176547680471998,6.176547680471998,15.837301744799994
75,65.5977348729458,9.402265127054207,9.402265127054207,12.536353502738942
76,70.48814518313843,5.511854816861572,5.511854816861572,7.252440548502068
48,69.24271911310048,-21.242719113100478,21.242719113100478,44.25566481895933
46,50.34162830300948,-4.341628303009479,4.341628303009479,9.438322397846694
74,70.12025818307997,3.8797418169200313,3.8797418169200313,5.242894347189232
75,66.0367472290131,8.963252770986898,8.963252770986898,11.951003694649197
81,88.39603188990047,-7.3960318899004704,7.3960318899004704,9.13090356777836
72,62.11450725194585,9.885492748054148,9.885492748054148,13.729851038964094
77,72.58668211927325,4.413317880726751,4.413317880726751,5.731581663281495
100,94.20559227767252,5.7944077223274775,5.7944077223274775,5.7944077223274775
98,93.41830463259653,4.581695367403469,4.581695367403469,4.675199354493336
77,74.99928531092341,2.000714689076588,2.000714689076588,2.5983307650345298
79,80.69709112478203,-1.697091124782034,1.697091124782034,2.148216613648144
38,42.27340822817719,-4.273408228177189,4.273408228177189,11.245811126782076
35,30.149439811640036,4.850560188359964,4.850560188359964,13.858743395314182
76,65.3727080593348,10.627291940665202,10.627291940665202,13.98327886929632
99,89.30197138953162,9.698028610468384,9.698028610468384,9.795988495422609
75,63.35994578573727,11.640054214262733,11.640054214262733,15.520072285683645
75,71.88661259551215,3.1133874044878525,3.1133874044878525,4.151183205983804
75,68.96313639489426,6.0368636051057365,6.0368636051057365,8.049151473474316
38,33.172100951178834,4.827899048821166,4.827899048821166,12.704997496897805
76,74.68625120037066,1.3137487996293373,1.3137487996293373,1.7286168416175491
50,63.29977755666138,-13.299777556661383,13.299777556661383,26.599555113322765
77,69.55454094829096,7.445459051709037,7.445459051709037,9.669427339881866
79,89.37309067120378,-10.373090671203784,10.373090671203784,13.13049452051112
100,97.51200098271462,2.487999017285375,2.487999017285375,2.487999017285375
35,30.70091950074731,4.299080499252689,4.299080499252689,12.283087140721968
73,65.7515475829936,7.248452417006405,7.248452417006405,9.929386872611513
77,71.20227090189611,5.797729098103886,5.797729098103886,7.529518309225826
99,86.69379264373272,12.30620735626728,12.30620735626728,12.43051248107806
78,89.42428490525401,-11.424284905254012,11.424284905254012,14.646519109300016
74,69.84246735164182,4.157532648358185,4.157532648358185,5.618287362646195
77,76.59777232567903,0.40222767432096873,0.40222767432096873,0.5223736030142451
49,78.5244148347869,-29.524414834786896,29.524414834786896,60.25390782609571
100,93.88389143831493,6.116108561685067,6.116108561685067,6.116108561685067
76,67.75281446690566,8.247185533094338,8.247185533094338,10.851559911966236
47,52.83344752315922,-5.833447523159222,5.833447523159222,12.411590474806857
37,40.345870918718695,-3.3458709187186955,3.3458709187186955,9.042894374915393
76,69.47206170861926,6.527938291380735,6.527938291380735,8.589392488658861
100,88.58872555000738,11.411274449992618,11.411274449992618,11.411274449992618
36,41.41639051715951,-5.416390517159513,5.416390517159513,15.045529214331982
39,39.89879328714749,-0.8987932871474911,0.8987932871474911,2.304598172173054
70,60.34055700677527,9.65944299322473,9.65944299322473,13.79920427603533
39,42.312693787138556,-3.3126937871385564,3.3126937871385564,8.494086633688607
75,70.41058964237773,4.5894103576222705,4.5894103576222705,6.119213810163028
74,81.3381603789799,-7.338160378979893,7.338160378979893,9.916432944567424
36,30.598345346449804,5.401654653550196,5.401654653550196,15.004596259861655
76,69.74234445047783,6.25765554952217,6.25765554952217,8.233757302002855
74,64.74937352176534,9.250626478234665,9.250626478234665,12.500846592209006
77,75.45632408033552,1.54367591966448,1.54367591966448,2.004773921642182
43,54.341022953845524,-11.341022953845524,11.341022953845524,26.374471985687265
100,92.21393806487062,7.786061935129382,7.786061935129382,7.786061935129382
77,68.95010723541246,8.04989276458754,8.04989276458754,10.454406187776026
34,38.54088235418456,-4.540882354184561,4.540882354184561,13.355536335836943
78,71.61817494219652,6.381825057803482,6.381825057803482,8.18182699718395
52,63.17970941453497,-11.179709414534969,11.179709414534969,21.49944118179802
49,66.21808876533497,-17.21808876533497,17.21808876533497,35.13895666394892
78,80.28833030568609,-2.288330305686088,2.288330305686088,2.9337568021616516
33,33.705860848687934,-0.7058608486879336,0.7058608486879336,2.138972268751314
77,72.86310962411986,4.136890375880142,4.136890375880142,5.372584903740445
37,36.541586990321136,0.4584130096788641,0.4584130096788641,1.2389540802131462
78,78.40960471994417,-0.4096047199441699,0.4096047199441699,0.5251342563386794
100,93.82579216104158,6.174207838958424,6.174207838958424,6.174207838958424
98,74.25029845941543,23.749701540584567,23.749701540584567,24.234389327127108
79,87.87222841647203,-8.872228416472026,8.872228416472026,11.23066888161016
77,69.83558843357254,7.164411566427461,7.164411566427461,9.304430605749948
51,70.24662260536567,-19.246622605365673,19.246622605365673,37.73847569679544
77,75.09327708454894,1.9067229154510557,1.9067229154510557,2.4762635265598125
100,94.25736091338028,5.742639086619718,5.742639086619718,5.742639086619718
75,72.98359996853743,2.0164000314625667,2.0164000314625667,2.688533375283422
74,62.83852179372421,11.161478206275788,11.161478206275788,15.083078657129443
41,48.50235638548954,-7.502356385489541,7.502356385489541,18.29843020851108
78,86.37781780568824,-8.377817805688238,8.377817805688238,10.740792058574664
38,41.41588020738566,-3.415880207385662,3.415880207385662,8.989158440488584
80,80.94770803675931,-0.9477080367593089,0.9477080367593089,1.1846350459491362
77,70.15478155356384,6.845218446436164,6.845218446436164,8.889894086280732
78,72.04833988417509,5.951660115824907,5.951660115824907,7.630333481826804
50,69.1386416760903,-19.1386416760903,19.1386416760903,38.2772833521806
73,55.294645386314855,17.705354613685145,17.705354613685145,24.253910429705677
49,64.58026820565466,-15.580268205654662,15.580268205654662,31.79646572582584
78,79.81760801409807,-1.8176080140980702,1.8176080140980702,2.3302666847411153
54,80.65739622179562,-26.657396221795622,26.657396221795622,49.36554855888078
32,22.334555163796175,9.665444836203825,9.665444836203825,30.204515113136953
78,95.64235091980835,-17.64235091980835,17.64235091980835,22.61839861513891
52,79.45102596255926,-27.451025962559257,27.451025962559257,52.79043454338319
77,83.66735288511202,-6.667352885112024,6.667352885112024,8.658899850794837
100,94.64655284660473,5.3534471533952654,5.3534471533952654,5.3534471533952654
48,54.347029548803185,-6.347029548803185,6.347029548803185,13.222978226673302
77,76.78529046490786,0.2147095350921404,0.2147095350921404,0.27884355206771483
51,61.605520481910645,-10.605520481910645,10.605520481910645,20.795138199824795
99,86.56942664966117,12.430573350338832,12.430573350338832,12.556134697311952
45,48.23821291412973,-3.2382129141297327,3.2382129141297327,7.1960286980660735
97,70.97360410615524,26.026395893844764,26.026395893844764,26.83133597303584
77,86.75739755368492,-9.757397553684925,9.757397553684925,12.671944874915486
75,60.97887770677865,14.021122293221353,14.021122293221353,18.694829724295136
77,73.08715280653928,3.9128471934607205,3.9128471934607205,5.081619731767169
37,37.95202390237955,-0.9520239023795511,0.9520239023795511,2.573037573998787
73,60.665248345175414,12.334751654824586,12.334751654824586,16.896920075102173
98,91.60889497518066,6.391105024819339,6.391105024819339,6.521535739611571
99,86.4007726129244,12.5992273870756,12.5992273870756,12.726492310177376
77,74.38068559602311,2.6193144039768868,2.6193144039768868,3.4017070181518014
77,80.25343867647103,-3.253438676471035,3.253438676471035,4.225245034377967
75,68.0835220765473,6.916477923452703,6.916477923452703,9.221970564603604
37,37.96326729452053,-0.9632672945205272,0.9632672945205272,2.603425120325749
79,76.5825701735667,2.417429826433306,2.417429826433306,3.0600377549788687
75,68.22666240109555,6.7733375989044475,6.7733375989044475,9.031116798539264
74,86.20208591756145,-12.202085917561448,12.202085917561448,16.48930529400196
39,36.734153004276344,2.265846995723656,2.265846995723656,5.809864091599119
78,72.85187809115983,5.148121908840167,5.148121908840167,6.60015629338483
49,64.2826580876595,-15.282658087659499,15.282658087659499,31.189098138080613
77,87.29828405746954,-10.298284057469544,10.298284057469544,13.374394879830579
100,90.9610141449763,9.038985855023697,9.038985855023697,9.038985855023697
75,93.64009880403185,-18.64009880403185,18.64009880403185,24.853465072042468
42,54.933339568489814,-12.933339568489814,12.933339568489814,30.79366563926146
47,59.420586260982496,-12.420586260982496,12.420586260982496,26.426779278686162
48,60.496813351338766,-12.496813351338766,12.496813351338766,26.035027815289098
46,55.30661963209918,-9.306619632099178,9.306619632099178,20.231781808911258
50,79.8417590218875,-29.841759021887498,29.841759021887498,59.683518043774995
76,66.36759922486023,9.632400775139772,9.632400775139772,12.674211546236542
77,85.61743452350102,-8.617434523501018,8.617434523501018,11.191473407144178
78,74.44649343037919,3.553506569620808,3.553506569620808,4.5557776533600105
75,78.05646995105535,-3.056469951055348,3.056469951055348,4.075293268073798
78,71.77064266157333,6.2293573384266665,6.2293573384266665,7.98635556208547
49,58.256079305312845,-9.256079305312845,9.256079305312845,18.889957765944583
37,36.667547923680814,0.3324520763191856,0.3324520763191856,0.8985191251869881
43,43.07918287381678,-0.07918287381677658,0.07918287381677658,0.1841462181785502
79,87.34628328664591,-8.346283286645914,8.346283286645914,10.564915552716347
76,70.11932361465742,5.880676385342582,5.880676385342582,7.737732085977083
100,90.74408504193482,9.255914958065176,9.255914958065176,9.255914958065176
100,94.28147692261588,5.71852307738412,5.71852307738412,5.71852307738412
79,92.62108833259529,-13.621088332595292,13.621088332595292,17.241883965310496
77,83.58545547635701,-6.585455476357012,6.585455476357012,8.552539579684431
76,83.41745751209852,-7.417457512098522,7.417457512098522,9.759812515919108
75,64.61377943019187,10.386220569808131,10.386220569808131,13.84829409307751
40,42.065608670291724,-2.0656086702917236,2.0656086702917236,5.164021675729309
39,47.07096683460654,-8.070966834606537,8.070966834606537,20.694786755401378
51,65.65531747666878,-14.655317476668785,14.655317476668785,28.735916620919184
76,70.53358646367882,5.466413536321184,5.466413536321184,7.192649389896295
34,36.00410404316253,-2.0041040431625277,2.0041040431625277,5.894423656360376
76,68.86173883184343,7.138261168156575,7.138261168156575,9.392448905469179
76,63.842821284055304,12.157178715944696,12.157178715944696,15.996287784137758
100,89.05628431853476,10.943715681465235,10.943715681465235,10.943715681465235
48,52.221280100239305,-4.221280100239305,4.221280100239305,8.794333542165218
39,39.45159587752238,-0.4515958775223794,0.4515958775223794,1.1579381474932804
76,74.3556380201184,1.6443619798815945,1.6443619798815945,2.1636341840547293
75,72.77533377537077,2.2246662246292317,2.2246662246292317,2.9662216328389754
98,104.34867357620803,-6.348673576208029,6.348673576208029,6.4782383430694175
77,68.42655181285275,8.57344818714725,8.57344818714725,11.134348294996428
75,67.11089474713896,7.889105252861043,7.889105252861043,10.518807003814725
39,39.39212354565428,-0.39212354565427887,0.39212354565427887,1.0054449888571253
98,99.17789858978868,-1.1778985897886827,1.1778985897886827,1.201937336519064
81,96.17613012658693,-15.176130126586926,15.176130126586926,18.735963119243117
74,61.134640342622546,12.865359657377454,12.865359657377454,17.385621158618182
77,68.81167245797407,8.188327542025931,8.188327542025931,10.63419161302069
73,63.14645910580846,9.85354089419154,9.85354089419154,13.498001224919918
100,88.28179571297014,11.718204287029863,11.718204287029863,11.718204287029863
77,69.49747473178677,7.502525268213233,7.502525268213233,9.743539309367835
76,70.5081698644373,5.491830135562694,5.491830135562694,7.226092283635123
52,60.90291703612019,-8.902917036120193,8.902917036120193,17.12099430023114
75,100.36568300504885,-25.36568300504885,25.36568300504885,33.820910673398465
77,78.57911736870737,-1.5791173687073723,1.5791173687073723,2.0508017775420417
73,72.69202928238589,0.3079707176141113,0.3079707176141113,0.42187769536179637
35,28.090901861219564,6.909098138780436,6.909098138780436,19.740280396515534
80,87.51512123559692,-7.515121235596922,7.515121235596922,9.393901544496153
75,65.88487445042067,9.115125549579332,9.115125549579332,12.153500732772443
97,93.768904581383,3.2310954186170022,3.2310954186170022,3.3310262047597963
39,34.88013688844704,4.119863111552959,4.119863111552959,10.563751568084513
99,96.48731050731053,2.512689492689475,2.512689492689475,2.5380701946358335
47,61.95564297383281,-14.95564297383281,14.95564297383281,31.82051696560172
100,92.7544015971628,7.245598402837203,7.245598402837203,7.245598402837203
43,39.56999926185316,3.4300007381468376,3.4300007381468376,7.976745902667064
39,39.14183115098751,-0.14183115098750676,0.14183115098750676,0.363669617916684
37,32.97340981589776,4.02659018410224,4.02659018410224,10.882676173249296
100,97.58589294426886,2.4141070557311366,2.4141070557311366,2.4141070557311366
73,60.61414911587664,12.385850884123357,12.385850884123357,16.966919019347067
100,93.84102268708769,6.158977312912313,6.158977312912313,6.158977312912313
77,77.66626874115128,-0.6662687411512849,0.6662687411512849,0.865284079417253
98,98.07662889400785,-0.07662889400785389,0.07662889400785389,0.078192748987606
100,94.49961729544043,5.50038270455957,5.50038270455957,5.50038270455957
76,65.45055741849826,10.549442581501737,10.549442581501737,13.88084550197597
100,104.25970245453865,-4.259702454538655,4.259702454538655,4.259702454538655
74,77.0345819616817,-3.0345819616816954,3.0345819616816954,4.100786434704993
49,59.79337428651905,-10.793374286519047,10.793374286519047,22.02729446228377
100,96.79968931883795,3.200310681162051,3.200310681162051,3.200310681162051
76,72.06395255931355,3.936047440686451,3.936047440686451,5.1790097903769095
77,72.47060244098923,4.529397559010775,4.529397559010775,5.882334492221785
77,70.46511518165364,6.534884818346356,6.534884818346356,8.486863400449812
100,90.20877137658131,9.79122862341869,9.79122862341869,9.79122862341869
100,87.5780929289846,12.421907071015397,12.421907071015397,12.421907071015397
76,67.4415582617013,8.558441738298697,8.558441738298697,11.261107550393023
100,93.72053206717597,6.2794679328240335,6.2794679328240335,6.279467932824033
100,95.37855512013185,4.62144487986815,4.62144487986815,4.62144487986815
100,90.89623835052855,9.103761649471451,9.103761649471451,9.103761649471451
38,38.13368664950867,-0.13368664950866815,0.13368664950866815,0.351806972391232
80,90.63110525671429,-10.631105256714292,10.631105256714292,13.288881570892865
38,41.17865157266898,-3.178651572668983,3.178651572668983,8.364872559655218
77,66.87707063372426,10.122929366275741,10.122929366275741,13.14666151464382
76,66.25926047346887,9.74073952653113,9.74073952653113,12.816762534909381
39,47.29691058360283,-8.29691058360283,8.29691058360283,21.274129701545718
37,30.640145818670774,6.359854181329226,6.359854181329226,17.188795084673583
74,69.05013559763565,4.949864402364355,4.949864402364355,6.689005949141021
37,45.4287495307034,-8.4287495307034,8.4287495307034,22.780404137036214
52,67.96357256374507,-15.963572563745075,15.963572563745075,30.699178007202065
71,75.7195532249103,-4.7195532249103,4.7195532249103,6.647258063253942
100,85.71959145137971,14.280408548620287,14.280408548620287,14.280408548620285
52,75.46137421373822,-23.461374213738225,23.461374213738225,45.11802733411197
100,102.05118709201334,-2.051187092013336,2.051187092013336,2.051187092013336
76,66.7282126386763,9.271787361323703,9.271787361323703,12.199720212268032
